code,product_name,brands,categories
52023361390570,"Cok.bela,malina-cizkejk Delicata SH 150g",Delicata,Slatki konditori i cerealije
52023361390950,Cok.mlec.karam-pekan Delicata SH 150g,Delicata,Slatki konditori i cerealije
52023361393230,Cok.crna.orah/smokva Delicata SH 150g,Delicata,Slatki konditori i cerealije
52023361442350,Jalapeno paprike seckane WM 225g,World’s market,Prerada voća i povrća
52023361466800,Spagete World's market 500g,World’s market,Testenine
52023361467030,Fusilli World's market 500g,World’s market,Testenine
52023361467270,Penne rigate World's market 500g,World’s market,Testenine
52023361467410,Farfalle World's market 500g,World’s market,Testenine
52023361472500,Fusili tricolore World's market 500g,World’s market,Testenine
52023361472740,Kore za lazanju World's market 500g,World’s market,Testenine
52023361473970,Flips kuglice kikiriki Fine crunchy 90g,Fine crunchy,Slani konditori
52023361477170,Salsa sos blagi World's market 300g,World’s market,Slani konditori
52023361477310,Salsa sos ljuti World's market 300g,World’s market,Slani konditori
52023361477550,Salsa sos sir World's market 300g,World’s market,Slani konditori
52023361477790,Salsa guacamole World's Market 300g,World’s market,Slani konditori
52023361481890,Mlecna cokolada jagoda&jogurt Milly 100g,Milly,Slatki konditori i cerealije
52023361482020,Milly mleko&cookies 100g,Milly,Slatki konditori i cerealije
52023361482260,Mlecna cokolada dupl.karamela Milly 100g,Milly,Slatki konditori i cerealije
52023361546300,Tuna komadi u sunc.ulju Fish Market3x80g,Fish market,Sveža i prerađena riba
52023361546540,Tuna komadi u sunc.ulju Fish market 160g,Fish market,Sveža i prerađena riba
52023361546780,Tuna komadi u salamuri Fish Market 3x80g,Fish market,Sveža i prerađena riba
52023361546920,Tuna fileti u ulju YF Fish Market 160g,Fish market,Sveža i prerađena riba
52023361548070,Tuna salata couscous FM 160g,Fish market,Sveža i prerađena riba
52023361548210,Tuna salata mexicana FM 160g,Fish market,Sveža i prerađena riba
52023361549060,Nameko pecurke World's market 280g,World’s market,Prerada voća i povrća
52023361549680,Pecurke secene Gustona 290g,Gustona,Prerada voća i povrća
52023361552790,Ulje komine masline Gustona 1l,Gustona,Ulja i masti
52023361553160,"Ulje maslinovo extra vergine WM 0,5l",World’s market,Ulja i masti
52023361553300,Ulje maslinovo extra vergine WM 1l,World’s market,Ulja i masti
52023361555380,Masline zelene sa paprika pastom WM 235g,World’s market,Prerada voća i povrća
52023361555520,Masline crne bez kostice WM 235g,World’s market,Prerada voća i povrća
52023361555760,Masline zelene bez kostice WM 235g,World’s market,Prerada voća i povrća
52023361555900,Crne masline bez kostice Gustona 180g,Gustona,Prerada voća i povrća
52023361556130,Zelene masline bez kostice Gustona 195g,Gustona,Prerada voća i povrća
52023361556370,Crne masline bez kostice Gustona 880g,Gustona,Prerada voća i povrća
52023361556510,Zelene masline bez kostice Gustona 880g,Gustona,Prerada voća i povrća
52023361560780,Pire od jabuke Gustona 720g,Gustona,Prerada voća i povrća
52023361604880,Mix mini sargarepa&grasak Gustona 400g,Gustona,Prerada voća i povrća
52023361605010,Namaz od zelenih maslina Excellent 185g,Excellent,Prerada voća i povrća
52023361605250,Nazmaz od kalamata maslina 185g,Excellent,Prerada voća i povrća
52023361609830,Zelene masline Excellent 355g,Excellent,Prerada voća i povrća
52023361610030,Zelene masline sa bademom Excellent 355g,Excellent,Prerada voća i povrća
52023361610270,Zelene masline sa paprikom 355g,Excellent,Prerada voća i povrća
52023361610410,Kalamon masline Excellent 355g,Excellent,Prerada voća i povrća
52023361617510,Paradajz seckani Gustona 400g,Gustona,Prerada voća i povrća
52023361618120,Parad.sec.sa crnim&belim luk.Gustona400g,Gustona,Prerada voća i povrća
52023361618500,Passata World's Market 500g,World’s market,Prerada voća i povrća
52023361618980,Passata Gustona 500ml,Gustona,Prerada voća i povrća
52023361619110,Paradajz duplo koncentrovani Gustona140g,Gustona,Prerada voća i povrća
52023361619970,Paradajz oljusteni Gustona 400g.,Gustona,Prerada voća i povrća
52023361629010,Kompot breskve polovine Gustona 410g,Gustona,Prerada voća i povrća
52023361629250,Kompot breskva polovine Gustona 820g,Gustona,Prerada voća i povrća
52023361630210,Kecap ljuti Gustona 500g,Gustona,Prerada voća i povrća
52023361630450,Kecap blagi Gustona 500g,Gustona,Prerada voća i povrća
52023361630690,Kecap blagi Gustona 900g,Gustona,Prerada voća i povrća
52023361645610,Fusili bez glutena NP 500g,Nature’s Promise,Testenine
52023361645850,Spagete bez glutena NP 500g,Nature’s Promise,Testenine
52023361646080,Makarone bez glutena NP 500g,Nature’s Promise,Testenine
52025350614010,Smrz.mini rolls sa feta sirom Alfa 800g,Alfa,Smrznuti proizvodi
52025350614250,Smrz.Mini rolls pita sa kromp 800g,Alfa,Smrznuti proizvodi
52025350614490,Mini rolls pov.ukus sira Vegan Alfa 450g,Alfa,Smrznuti proizvodi
52025350621180,Mini pite krem sir curetina Alfa 450g,Alfa,Smrznuti proizvodi
52025350630090,Mini roll.mizit.feta sir.parm.Alfa 750g,Alfa,Smrznuti proizvodi
52025350630160,Mini rollitos pizza Alfa 750g,Alfa,Smrznuti proizvodi
52025350630300,Mini rollitos cedar sir i slanina 750g,Alfa,Smrznuti proizvodi
52025350742030,Kihi pita sa spanacem (posno) 800g,Alfa,Smrznuti proizvodi
52025350746540,Kassiata pita sa govedjem mesom 650g,Alfa,Smrznuti proizvodi
52025350747150,Smrz.tradic.pita sa povrcem 850g,Alfa,Smrznuti proizvodi
52025350770130,Pita solun.Bugaca krem vanila Alfa 800g,Alfa,Smrznuti proizvodi
52030640090180,Biskvit Soft King komadici cokolade 160g,Soft Kings,Slatki konditori i cerealije
52030640090250,Biskvit Soft King komad.crne cok.160g,Soft Kings,Slatki konditori i cerealije
52030640090320,Biskvit Soft King 3 vrste cokolade 160g,Soft Kings,Slatki konditori i cerealije
52047396110790,Slad.Nirvana Cook.&Cream 470ml (335g),Nestle,Smrznuti proizvodi
52047396111160,Sladol.Nirvana Ic loaded Choc&Chip 365g,Nirvana,Smrznuti proizvodi
52047396111540,Slad.Nirvana Pralines&Cream 360g,Nirvana,Smrznuti proizvodi
52140000823090,Grozdje besemeno mix 500g,RM NIJE DEFINISANA,Sveže voće i povrće
52140016170670,Jagoda srce 400g,RM NIJE DEFINISANA,Sveže voće i povrće
52900470001170,"Pepsi 0,33l CAN",Pepsi,"Bezalkoholna pića, kafa, čaj"
52900470009400,"Pepsi Max 0,33l CAN",Pepsi,"Bezalkoholna pića, kafa, čaj"
53100011397350,Mleko za decu Becutan 200ml,Becutan,Lična higijena i kozmetika
53100011397420,Krema Bekutan 50g,Becutan,Lična higijena i kozmetika
53100011397660,Krema Bekutan 100g,Becutan,Lična higijena i kozmetika
53100011397730,Ulje za decu Becutan 200ml,Becutan,Lična higijena i kozmetika
53100011397800,Kupka za decu Becutan 200ml,Becutan,Lična higijena i kozmetika
53100011397970,Puder za decu Becutan 100g,Becutan,Lična higijena i kozmetika
53100011398030,Sampon za decu Becutan 200ml,Becutan,Lična higijena i kozmetika
53100011398100,Sapun za decu Becutan 90g,Becutan,Lična higijena i kozmetika
53100012042730,Krema Becutan sa nevenom 200ml,Becutan,Lična higijena i kozmetika
53100012151940,Decija pasta za zube Becutan 50ml,Becutan,Lična higijena i kozmetika
53100012174260,Sapun baby sa kamilicom Bacutan 90g,Becutan,Lična higijena i kozmetika
53100012176480,Maramice Becutan vlazne 20/1,Becutan,Papirna i kuhinjska galanterija
53100012177160,Kupka i sampon Becutan 2u1 200ml,Becutan,Lična higijena i kozmetika
53100012222150,Pena za pranje ruku Becutan 250ml,Becutan,Lična higijena i kozmetika
53100012233280,Kupka i sampon Becutan  2u1 400ml,Becutan,Lična higijena i kozmetika
53100012233590,Kupka za decu Becutan 400m,Becutan,Lična higijena i kozmetika
53100012233800,Mleko za bebe Becutan 400ml-sa pumpicom,Becutan,Lična higijena i kozmetika
53100012234410,Sampon i kupka 2u1 Becutan pump.400ml,Becutan,Lična higijena i kozmetika
53100012241030,Vlazne maramice Baby Becutan 4x72kom,Becutan,Papirna i kuhinjska galanterija
53100012309510,Hidrantna krema Becutan 200ml,Becutan,Lična higijena i kozmetika
53100012354680,Becutan omeksivac 1l,Becutan,Kućna hemija
53100012354750,Becutan deterdzent i omeksivac 2u1 1L,Becutan,Kućna hemija
53100012354820,Becutan tecni deterdzent 1l,Becutan,Kućna hemija
53100012539360,Vlazne maramice Aqua Pure Becutan 56/1,Becutan,Papirna i kuhinjska galanterija
53100012607980,Becutan tecni sapun 250ml,Becutan,Lična higijena i kozmetika
53100012614670,Becutan puder 200g,Becutan,Lična higijena i kozmetika
53100012737120,Vlazne maramice Pixiwixi 66/1,Becutan,Papirna i kuhinjska galanterija
53100012848930,Sampon za decu Becutan 400ml,Becutan,Lična higijena i kozmetika
53100019107300,Maramice vlazne baby Becutan 72/1,Becutan,Papirna i kuhinjska galanterija
53100022527920,Bomb.cokoladna sa visnjom 204gr,Evropa,Slatki konditori i cerealije
53100022528150,Cokoladni desert Cherry Evropa 147g,Evropa,Slatki konditori i cerealije
53100024600290,Bomb. zelena menta Evropa 100g,Evropa,Slatki konditori i cerealije
53100024600430,Bombone bela menta Evropa 100g,Evropa,Slatki konditori i cerealije
53100024606780,Bombone Ice candy Evropa 90g,RM NIJE DEFINISANA,Slatki konditori i cerealije
53100050028990,Bombonjera Atlantis 200g,Vitaminka,Slatki konditori i cerealije
53100050047490,Bombonjera Dark Atlantis 200g,Vitaminka,Slatki konditori i cerealije
53100050217910,Flips Magnus extra ljut Stobi 200g,Vitaminka,Slani konditori
53100050224600,Cokoladne bombone MyChokos120g,Vitaminka,Slatki konditori i cerealije
53100050299710,Krem Luna sa 13% pistaca 350g,Vitaminka,Slatki konditori i cerealije
53100050301680,Bombonjera badem Atlantis 200g,Vitaminka,Slatki konditori i cerealije
53100250001410,Vata Boni Feel Fine 200g,Feel Fine,Lična higijena i kozmetika
53100250001720,Ulosci/vata sa mrez. za porod. Boni 10/1,Boni,Lična higijena i kozmetika
53100790007840,Slad.bez dod.sec.Caramel-Cookies 256g,RM NIJE DEFINISANA,Smrznuti proizvodi
53100790044090,Sladoled Metrop.gold Panama 70g,RM NIJE DEFINISANA,Smrznuti proizvodi
53100990005590,Musli Vitalia Crunchy kupina-mal.600g,Vitalia,Slatki konditori i cerealije
53100990082890,Ovsena kasa cokolada Vitalia 55g,Vitalia,Slatki konditori i cerealije
53100990085310,"Kranci musli banana,cokolada 320g",Vitalia,Slatki konditori i cerealije
53100990085550,Kranci musli malina 320g,Vitalia,Slatki konditori i cerealije
53100990091320,Ovsene pahuljice 500g,Vitalia,Slatki konditori i cerealije
53100990099890,"Secer nerafin.Turbinado,Vitalia 900g",Vitalia,Šećer i med
53100990118830,Secer zuti neraf.Turbinado Vitalia 450g,Vitalia,Šećer i med
53100990121320,Ovsena kasa jezgrasto voce 75g,Vitalia,Slatki konditori i cerealije
53100990158360,"Granola musli orasi+Mg,Fe,B 350g",Vitalia,Slatki konditori i cerealije
53100990158670,"Granola musli med,badem+Mg+Fe+B 350g",Vitalia,Slatki konditori i cerealije
53100990176940,Musli Klasik Vitalia 250g,Vitalia,Slatki konditori i cerealije
53100990226360,"Keks crna cokolada,lesnik Probiotic 60g",Vitalia,Slatki konditori i cerealije
53100990226500,"Keks puter,jezgr.voce Probiotic 60g",Vitalia,Slatki konditori i cerealije
53100990226740,Keks crveno voce i cia Probiotic 60g,Vitalia,Slatki konditori i cerealije
53100990231900,"Granola bela cok.kokos,badem.60g",Vitalia,Slatki konditori i cerealije
53100990238550,Musli crunchy dupla cokolada Vitalia320g,Vitalia,Slatki konditori i cerealije
53100990247220,Granola prot.cr.cok.crv.voce Vitalia300g,Vitalia,Slatki konditori i cerealije
53100990247460,Granola prot.cr.cok.crv.voce Vitalia 60g,Vitalia,Slatki konditori i cerealije
53100990247600,"Granola protein kokos,badem Vitalia 300g",Vitalia,Slatki konditori i cerealije
53100990247910,"Granola protein kokos,badem Vitalia 60g",Vitalia,Slatki konditori i cerealije
53101420040080,Draze bombone Boni-Top tuba 25g,Swisslion,Slatki konditori i cerealije
53101420057150,Bombone Bonny fazoni 90g,BoniBon,Slatki konditori i cerealije
53101460014850,Malidzano ljuti Mamas 550g,Mamas,Prerada voća i povrća
53101460026110,Ajvar domaci blagi Mama's 550g,Mamas,Prerada voća i povrća
53101460026280,Ajvar domaci ljuti Mama's 550g,Mamas,Prerada voća i povrća
53101460026350,Ajvar domaci blagi Mamas 290g,Mamas,Prerada voća i povrća
53101460026420,Ajvar domaci ljuti Mamas 290g,Mamas,Prerada voća i povrća
53101460037790,Ajvar trio Mama's 3x200g,Mamas,Prerada voća i povrća
53101460071730,Ajvar Mama`s trio 3x200g,Mamas,Prerada voća i povrća
53101920007080,Za VP BuSto mini kroasani kakao 60g,RM NIJE DEFINISANA,Slatki konditori i cerealije
53101920007220,Za VP BuSto mini kroasani kakao 185g,RM NIJE DEFINISANA,Slatki konditori i cerealije
53101920008690,Za VP BuSto kroasan kajsija XL 80g,RM NIJE DEFINISANA,Slatki konditori i cerealije
53101920008760,Za VP BuSto kroasan visnja-vanila XL 80g,RM NIJE DEFINISANA,Slatki konditori i cerealije
53101920008830,Za VP BuSto kroasan kakao-banana XL 80g,RM NIJE DEFINISANA,Slatki konditori i cerealije
53103860004910,Urnebes blagi 490g,RM NIJE DEFINISANA,Prerada voća i povrća
53199901497010,Dzem diet jagoda Vitalia 370g,Vitalia,Prerada voća i povrća
53199901499160,Dzem diet kajsija Vitalia 370g,Vitalia,Prerada voća i povrća
53199904436870,Kolaci Gurabije Domenica 250g,Domenica,Slatki konditori i cerealije
53199904438850,Petit four mix Domenica 400g,Domenica,Slatki konditori i cerealije
53199907320260,Kornisoni I klasa Moc prirode 680g,Moc prirode,Prerada voća i povrća
53199907320570,Paprika crvena barena Moc prirode 680g,Moc prirode,Prerada voća i povrća
53199907320640,Ajvar uprzeni Moc prirode 700g,Moc prirode,Prerada voća i povrća
53199907321490,Paprika kapija pecena Moc prirode 680g,Moc prirode,Prerada voća i povrća
53199907481640,Malidzano blagi Mamas 550g,Mamas,Prerada voća i povrća
53199915993690,Ajvar Blagi Gurmano 490g,Gurmano,Prerada voća i povrća
53199915993830,Ajvar Ljuti Gurmano 490g,Gurmano,Prerada voća i povrća
53199915994060,Pecena crvena paprika 490g,RM NIJE DEFINISANA,Prerada voća i povrća
53199915994130,Zakuska Blaga Gurmano 490g,Gurman,Prerada voća i povrća
53199915994200,Zakuska Ljuta Gurmano 490g,RM NIJE DEFINISANA,Prerada voća i povrća
53199915994510,Feferoni ljuti 280g,RM NIJE DEFINISANA,Prerada voća i povrća
53199915995290,Feferoni blagi Gurmano 460g,Gurman,Prerada voća i povrća
53199915995740,Paprika sa sirom Crvena Gurmano 290g,Gurman,Prerada voća i povrća
53199915996970,Ajvar Malidzano zel.papr.300g,RM NIJE DEFINISANA,Prerada voća i povrća
53199915997960,Pindjur ljuti Gurmano 490g,Gurman,Prerada voća i povrća
53199916961810,Domaci kolaci Domenica 500g,Domenica,Slatki konditori i cerealije
53199916966480,Vanilica sa dzemom Domenica 350g,Domenica,Slatki konditori i cerealije
53199916969210,Baklava pistaci i puter Sunday 500g,RM NIJE DEFINISANA,Slatki konditori i cerealije
53199918769960,Peperfeto Gurmano 300g,RM NIJE DEFINISANA,Prerada voća i povrća
53199919134240,Ovcije kiselo mleko Trnica 250g,RM NIJE DEFINISANA,"Mleko, mlečni, mešoviti jaja"
53199919134480,Kozje kiselo mleko Trnica 250g,RM NIJE DEFINISANA,"Mleko, mlečni, mešoviti jaja"
53199919139120,Ekstra kiselo mleko sa 5%mm Trnica 250g,RM NIJE DEFINISANA,"Mleko, mlečni, mešoviti jaja"
53199921029330,Smrz.prem.kolac Roch.Coc.DellaNonna 2/1,RM NIJE DEFINISANA,Smrznuti proizvodi
53915224748330,Aptamil 1 EZP 800g,Aptamil,Hrana za bebe
53915224748570,Aptamil 2 EZP 800g,Aptamil,Hrana za bebe
53915224748710,Aptamil 3 EZP 800g,Aptamil,Hrana za bebe
53915224748950,Aptamil 4 EZP 800g,Aptamil,Hrana za bebe
54001110123600,Mini kukuruz DLL 340g,DLL,Prerada voća i povrća
54001110997500,Vafli za sladoled DLL 74g,DLL,Slatki konditori i cerealije
54001111120770,Sargarepe mini DLL 400g,DLL,Prerada voća i povrća
54001111142000,Mesano povrce DLL 400g,DLL,Prerada voća i povrća
54001112708140,Smrznuta extra fina boranija DLL 600g,DLL,Smrznuti proizvodi
54001112719580,Smrznuti sampinjoni rezani DLL 450g,DLL,Smrznuti proizvodi
54001112744090,Smrznuti kroketi krompira DLL 1kg,DLL,Smrznuti proizvodi
54001135030400,Tablete protiv kamenca za ves masine 48k,DLL,Kućna hemija
54001135384620,Beli pasulj sa konc. paradajzom DLL 180g,DLL,Prerada voća i povrća
54001135403280,Ulosci dnevni mirisni DLL 30/1,DLL,Lična higijena i kozmetika
54001135404340,Ulosci ultra night DLL 10/1,DLL,Lična higijena i kozmetika
54001135730740,Bombone penaste Marshmall twist 300g,DLL,Slatki konditori i cerealije
54001135768910,Paprike vise vrsta DLL 400g,DLL,Prerada voća i povrća
54001135796630,Pecurke secene DLL 400g,DLL,Prerada voća i povrća
54001136204640,Sterilisana leblebija DLL 400g,DLL,Prerada voća i povrća
54001136214920,Pirinac Thai Jasmin DLL 4x125g,DLL,Pirinač
54001136222600,Pop Corn Delhaize slane kok.mikrot.3x90g,DLL,Slani konditori
54001136363590,Sladoled DLL pralinela multipack 10X41g,DLL,Smrznuti proizvodi
54001136378370,Bombone gumene Sour Dummies 250g,DLL,Slatki konditori i cerealije
54001136584980,Pirinac braon dugo zrno DLL 1kg,DLL,Pirinač
54001136661410,Mini bar biskvit DLL 290g,DLL,Slatki konditori i cerealije
54001136661720,Mini bar karamela DLL 6x45g,DLL,Slatki konditori i cerealije
54001136720430,Ulosci ultra super plus DLL14/1,DLL,Lična higijena i kozmetika
54001136721420,Ulosci dnevni large DLL 32/1,DLL,Lična higijena i kozmetika
54001136721800,Ulosci dnevni normal DLL 45/1,DLL,Lična higijena i kozmetika
54001136722270,Ulosci ultra normal plus DLL 20/1,DLL,Lična higijena i kozmetika
54001136835990,Pasulj crni DLL 400g,DLL,Prerada voća i povrća
54001136957380,Cookies double chocolate DLL 200g,DLL,Slatki konditori i cerealije
54001136957900,Cookies  Delhaize  Tander Heart lesnik k,DLL,Slatki konditori i cerealije
54001136993610,Musli super hrskavi cok.DLL 375g,DLL,Slatki konditori i cerealije
54001137045460,Granola Omega3 DLL 400g,DLL,Slatki konditori i cerealije
54001137123810,Bombone gumene kisela cola DLL 250g,DLL,Slatki konditori i cerealije
54001137432240,Waffles DLL Krokante Chocolate 250g,DLL,Slatki konditori i cerealije
54001137432860,Cookies triple Chocolate DLL 200g,DLL,Slatki konditori i cerealije
54001137434150,Biskvit sa krem.od jabuke DLL300g,DLL,Slatki konditori i cerealije
54001137434390,Karamel Waffles DLL 468g,DLL,Slatki konditori i cerealije
54001137437740,Waffles DLL Krokante Nature 200g,DLL,Slatki konditori i cerealije
54001137438660,"Hrskavi Finest Butter Waffle 250g,De",DLL,Slatki konditori i cerealije
54001137438730,Biskvit Fruit Cake Choco Cherry DLL 150g,DLL,Slatki konditori i cerealije
54001137440090,Keks Butter cigarettes DLL 200g,DLL,Slatki konditori i cerealije
54001137440160,Biskvit Mini Rocher sa kokosom 250g,DLL,Slatki konditori i cerealije
54001137441150,Keks Spekulas DLL 500g,DLL,Slatki konditori i cerealije
54001137494620,Krem lesnik bez palminog ulja DLL 400g,DLL,Slatki konditori i cerealije
54001137494790,Krem bez palm ulja crunchy DLL 400g,DLL,Slatki konditori i cerealije
54001137499500,Seashells DLL 250g,DLL,Slatki konditori i cerealije
54001137548170,Ratatouille DLL 375g,DLL,Prerada voća i povrća
54001137575590,Napitak DLL od badema 1l,DLL,"Mleko, mlečni, mešoviti jaja"
54001190188690,Napitak soja ukus vanila DLL 750ml,DLL,"Mleko, mlečni, mešoviti jaja"
54001190188760,Napitak soja ukus cokolada DLL 750ml,DLL,"Mleko, mlečni, mešoviti jaja"
54100414357020,Kreker Tuc slani 100g,Tuc,Slani konditori
54100760680670,Cips Original Pringles 165g,Pringles,Slani konditori
